concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
36404157,43257367,Maps to,2018-08-02,2099-12-31,NULL
40729795,41045135,Tradename of,2018-06-04,2099-12-31,NULL
40753895,40753896,Has marketed form,2018-06-04,2099-12-31,NULL
43634391,43819900,Quantified form of,2016-07-01,2099-12-31,NULL
43658891,19100660,Tradename of,2016-07-01,2099-12-31,NULL
43658891,43766512,Constitutes,2016-07-01,2099-12-31,NULL
43666268,43578081,Has supplier,2016-07-01,2099-12-31,NULL
41421273,40808870,Has brand name,2017-07-18,2099-12-31,NULL
43593318,43566523,Has brand name,2016-07-01,2099-12-31,NULL
41175837,40806492,Has brand name,2017-07-18,2099-12-31,NULL
21112803,19033207,Has brand name,2015-08-17,2099-12-31,NULL
41043180,43568086,Has brand name,2017-07-18,2099-12-31,NULL
44095569,44019791,Has brand name,2017-06-25,2099-12-31,NULL
21023273,19038874,Has brand name,2015-08-17,2099-12-31,NULL
21174064,21174065,Concept replaces,2018-08-02,2099-12-31,NULL
21174064,21174065,Has marketed form,2015-08-17,2099-12-31,NULL
21174064,21174065,Mapped from,2018-08-02,2099-12-31,NULL
36880047,43767004,Available as box,2017-06-24,2099-12-31,NULL
36888285,43851532,Constitutes,2017-06-24,2099-12-31,NULL
40950392,41224853,Marketed form of,2017-07-18,2099-12-31,NULL
40950392,44168024,Concept replaces,2018-08-02,2099-12-31,NULL
40950392,44168024,Mapped from,2018-08-02,2099-12-31,NULL
40962081,40982039,Consists of,2017-07-18,2099-12-31,NULL
40962081,41017656,RxNorm is a,2017-07-18,2099-12-31,NULL
40962081,41076906,Consists of,2017-07-18,2099-12-31,NULL
40962081,41170828,Consists of,2017-07-18,2099-12-31,NULL
40962081,41316672,Concept replaces,2017-08-24,2099-12-31,NULL
40962081,41316672,Mapped from,2017-08-25,2099-12-31,NULL
40977682,41248326,Marketed form of,2017-07-18,2099-12-31,NULL
40977682,43178287,Marketed form of,2017-07-18,2099-12-31,NULL
37015319,35607932,Has non-avail ind,2018-07-31,2099-12-31,NULL
40766815,1033748,Has scale type,2019-12-13,2099-12-31,NULL
41500541,41498705,Has tradename,2017-07-18,2099-12-31,NULL
41501720,41004915,Quantified form of,2017-07-18,2099-12-31,NULL
41501720,41501761,Tradename of,2017-07-18,2099-12-31,NULL
41506482,41224152,Marketed form of,2017-07-18,2099-12-31,NULL
41506482,41507888,Marketed form of,2017-07-18,2099-12-31,NULL
41514002,41514058,Marketed form of,2017-07-18,2099-12-31,NULL
44116209,44033326,Marketed form of,2017-06-25,2099-12-31,NULL
41506482,43565371,Has brand name,2017-07-18,2099-12-31,NULL
43804053,43768032,RxNorm is a,2016-07-01,2099-12-31,NULL
43804053,43804053,Mapped from,2016-12-18,2099-12-31,NULL
43804053,43804053,Maps to,2016-12-18,2099-12-31,NULL
43835584,43698951,Has marketed form,2017-06-24,2099-12-31,NULL
43835584,43791319,Has quantified form,2016-07-01,2099-12-31,NULL
43835584,43835584,Mapped from,2016-12-18,2099-12-31,NULL
43835584,43835584,Maps to,2016-12-18,2099-12-31,NULL
45158201,45158201,Mapped from,1970-01-01,2099-12-31,NULL
45158201,45158201,Maps to,1970-01-01,2099-12-31,NULL
1592916,1592916,Mapped from,2017-08-07,2099-12-31,NULL
1592916,1592916,Maps to,2017-08-07,2099-12-31,NULL
1594595,1594595,Mapped from,2017-08-07,2099-12-31,NULL
1594595,1594595,Maps to,2017-08-07,2099-12-31,NULL
1594595,19110860,Consists of,2017-08-07,2099-12-31,NULL
1594595,44413242,Mapped from,2017-06-01,2099-12-31,NULL
2010028,2010028,Mapped from,2020-07-31,2099-12-31,NULL
2010028,2010028,Maps to,2020-07-31,2099-12-31,NULL
2010028,36894983,Tradename of,2020-07-31,2099-12-31,NULL
40729422,19016965,Has brand name,2018-06-04,2099-12-31,NULL
40729422,19063005,Marketed form of,2018-06-04,2099-12-31,NULL
40731944,939506,RxNorm has ing,2018-06-04,2099-12-31,NULL
40731944,40731916,RxNorm inverse is a,2018-06-04,2099-12-31,NULL
40731944,40731933,Has tradename,2018-06-04,2099-12-31,NULL
40731944,40731942,Has tradename,2018-06-04,2099-12-31,NULL
40738478,40738481,Marketed form of,2018-06-04,2099-12-31,NULL
41416627,41024438,Quantified form of,2017-07-18,2099-12-31,NULL
41416627,41423937,Has tradename,2017-07-18,2099-12-31,NULL
41419142,41420872,Available as box,2017-07-18,2099-12-31,NULL
41433918,41435417,Box of,2017-07-18,2099-12-31,NULL
41440595,41180802,Quantified form of,2017-07-18,2099-12-31,NULL
43653416,43805238,Tradename of,2016-07-01,2099-12-31,NULL
43653416,43833306,RxNorm inverse is a,2016-07-01,2099-12-31,NULL
41027552,40816126,Has brand name,2017-07-18,2099-12-31,NULL
40864322,40801981,Has brand name,2017-07-18,2099-12-31,NULL
40847410,40804361,Has brand name,2017-07-18,2099-12-31,NULL
36811507,21018969,Has brand name,2019-01-28,2099-12-31,NULL
1366403,1366405,RxNorm is a,2019-04-01,2099-12-31,NULL
1526479,758725,Mapped from,2019-06-16,2099-12-31,NULL
1526479,759089,Mapped from,2019-06-16,2099-12-31,NULL
1526479,759091,Mapped from,2019-06-16,2099-12-31,NULL
1526479,782903,Has tradename,2019-04-01,2099-12-31,NULL
1526479,782908,Has marketed form,2019-04-01,2099-12-31,NULL
1526479,1748708,Mapped from,2019-08-18,2099-12-31,NULL
1526479,2012162,Has marketed form,2020-07-31,2099-12-31,NULL
1526479,2055390,Has marketed form,2020-07-31,2099-12-31,NULL
1526479,2055391,Has tradename,2020-07-31,2099-12-31,NULL
1526479,2055392,Has marketed form,2020-07-31,2099-12-31,NULL
1526479,2055395,Has tradename,2020-07-31,2099-12-31,NULL
1526479,2055402,Has marketed form,2020-07-31,2099-12-31,NULL
1526479,2055404,Has marketed form,2020-07-31,2099-12-31,NULL
1526479,2055405,Has tradename,2020-07-31,2099-12-31,NULL
1526479,2055406,Has marketed form,2020-07-31,2099-12-31,NULL
1526479,2055407,Has tradename,2020-07-31,2099-12-31,NULL
1526479,2055409,Has tradename,2020-07-31,2099-12-31,NULL
1526479,2055413,Has tradename,2020-07-31,2099-12-31,NULL
1526479,2055414,Has marketed form,2020-07-31,2099-12-31,NULL
1526479,2055417,Has tradename,2020-07-31,2099-12-31,NULL
1526479,2055419,Has tradename,2020-07-31,2099-12-31,NULL
1526479,2055421,Has tradename,2020-07-31,2099-12-31,NULL
1526479,2055429,Has tradename,2020-07-31,2099-12-31,NULL
1526479,4187906,Mapped from,1970-01-01,2099-12-31,NULL
1526479,4187906,RxNorm - SNOMED eq,1970-01-01,2099-12-31,NULL
1526479,21045344,Available as box,2015-08-17,2099-12-31,NULL
1526479,21055150,Has marketed form,2017-06-24,2099-12-31,NULL
1526479,21074948,Has marketed form,2017-06-24,2099-12-31,NULL
1526479,35407134,Has marketed form,2017-07-17,2099-12-31,NULL
1526479,35519612,Mapped from,2018-11-25,2099-12-31,NULL
1526479,35519613,Mapped from,2018-11-25,2099-12-31,NULL
1526479,36152294,RxNorm - SPL,1970-01-01,2099-12-31,NULL
1526479,36177798,Mapped from,2018-07-01,2099-12-31,NULL
1526479,36275026,Available as box,2017-10-01,2099-12-31,NULL
1526479,36507828,Has marketed form,2019-09-04,2099-12-31,NULL
1526479,37592489,Has marketed form,2019-01-17,2099-12-31,NULL
1526479,40054620,RxNorm is a,2014-12-01,2099-12-31,NULL
1526479,41136254,Has marketed form,2017-07-18,2099-12-31,NULL
1526479,41291835,Has marketed form,2017-07-18,2099-12-31,NULL
1526479,41291836,Has marketed form,2017-07-18,2099-12-31,NULL
1526479,42507978,Mapped from,2019-10-13,2099-12-31,NULL
1526479,42508597,Mapped from,2019-10-13,2099-12-31,NULL
1526479,42827397,Mapped from,2018-02-01,2099-12-31,NULL
1526479,42827398,Mapped from,2018-02-01,2099-12-31,NULL
1526479,42827400,Mapped from,2018-02-01,2099-12-31,NULL
1526479,42837340,Mapped from,2018-04-20,2099-12-31,NULL
1526479,42875393,Has marketed form,2020-01-15,2099-12-31,NULL
1526479,42875397,Has marketed form,2020-01-15,2099-12-31,NULL
1526479,42964948,Has tradename,2018-08-21,2099-12-31,NULL
1526479,42964956,Has tradename,2018-08-21,2099-12-31,NULL
1526479,42964960,Has tradename,2018-08-21,2099-12-31,NULL
1526479,42964961,Has tradename,2018-08-21,2099-12-31,NULL
1526479,42964962,Has tradename,2018-08-21,2099-12-31,NULL
1526479,42964970,Has tradename,2018-08-21,2099-12-31,NULL
1526479,42964973,Has tradename,2018-08-21,2099-12-31,NULL
1526479,43026339,Has marketed form,2019-10-06,2099-12-31,NULL
1526479,43026340,Has marketed form,2019-10-06,2099-12-31,NULL
1526479,43026341,Has marketed form,2019-10-06,2099-12-31,NULL
1526479,43026345,Has marketed form,2019-10-06,2099-12-31,NULL
1526479,43026346,Has marketed form,2019-10-06,2099-12-31,NULL
1526479,43026353,Has marketed form,2019-10-06,2099-12-31,NULL
1526479,43026354,Has marketed form,2019-10-06,2099-12-31,NULL
1526479,43026355,Has marketed form,2019-10-06,2099-12-31,NULL
1526479,43026357,Has marketed form,2019-10-06,2099-12-31,NULL
1526479,43143884,Available as box,2016-09-10,2099-12-31,NULL
1526479,43749228,Has marketed form,2017-06-24,2099-12-31,NULL
1526479,44171372,Has marketed form,2017-10-06,2099-12-31,NULL
1526479,44338712,RxNorm - SPL,1970-01-01,2099-12-31,NULL
1526479,44364018,RxNorm - SPL,1970-01-01,2099-12-31,NULL
1526479,44475752,Mapped from,2017-10-23,2099-12-31,NULL
1526479,44781427,Mapped from,2019-01-13,2099-12-31,NULL
1526479,45090440,Mapped from,1970-01-01,2099-12-31,NULL
1526479,45297469,Mapped from,1970-01-01,2099-12-31,NULL
4212110,3085587,Mapped from,1970-01-01,2099-12-31,NULL
4212110,40274245,Concept replaces,2013-01-31,2099-12-31,NULL
4212110,40274245,Mapped from,1970-01-01,2099-12-31,NULL
4212110,40274693,Concept replaces,2013-01-31,2099-12-31,NULL
4212110,40274693,Mapped from,1970-01-01,2099-12-31,NULL
4236703,4137606,Is a,2020-03-09,2099-12-31,NULL
4236703,4144067,Subsumes,2011-07-31,2099-12-31,NULL
21091370,21150357,Consists of,2015-08-17,2099-12-31,NULL
21091370,36413345,Has marketed form,2017-08-02,2099-12-31,NULL
21116463,21019352,Has supplier,2017-07-30,2099-12-31,NULL
21121686,21102184,Box of,2015-08-17,2099-12-31,NULL
21121686,21131439,Tradename of,2015-08-17,2099-12-31,NULL
41411815,41411569,Has marketed form,2017-07-18,2099-12-31,NULL
42949145,19082573,RxNorm has dose form,2018-08-21,2099-12-31,NULL
37015319,35626975,VMP has prescr stat,2018-07-31,2099-12-31,NULL
37015319,35626985,Has legal category,2018-07-31,2099-12-31,NULL
37015319,35626993,Has disc indicator,2018-07-31,2099-12-31,NULL
37015319,37207390,Has CD category,2019-07-31,2099-12-31,NULL
37015319,37209199,Is a,2019-07-31,2099-12-31,NULL
37015319,37310858,Has AMP restr ind,2020-03-09,2099-12-31,NULL
37015319,46091835,Is a,2016-01-31,2099-12-31,NULL
40729795,40729794,Constitutes,2018-06-04,2099-12-31,NULL
41038382,19082573,RxNorm has dose form,2017-07-18,2099-12-31,NULL
41038382,40833959,Marketed form of,2017-07-18,2099-12-31,NULL
41038382,41183199,Marketed form of,2017-07-18,2099-12-31,NULL
41043180,19082168,RxNorm has dose form,2017-07-18,2099-12-31,NULL
41067648,19082573,RxNorm has dose form,2017-07-18,2099-12-31,NULL
41067648,41137881,Has marketed form,2017-07-18,2099-12-31,NULL
41067648,43731776,Box of,2017-07-18,2099-12-31,NULL
41080716,40830314,Tradename of,2017-07-18,2099-12-31,NULL
41421273,19082191,RxNorm has dose form,2017-07-18,2099-12-31,NULL
41453490,19082103,RxNorm has dose form,2017-07-18,2099-12-31,NULL
41453490,41124898,Quantified form of,2017-07-18,2099-12-31,NULL
41456330,19082103,RxNorm has dose form,2017-07-18,2099-12-31,NULL
43263207,19082077,RxNorm has dose form,2016-09-30,2099-12-31,NULL
43263207,43268698,Has marketed form,2016-09-30,2099-12-31,NULL
44055661,19082170,RxNorm has dose form,2017-06-25,2099-12-31,NULL
44055661,40994070,RxNorm inverse is a,2017-07-18,2099-12-31,NULL
44055661,42727508,RxNorm inverse is a,2017-07-30,2099-12-31,NULL
44055661,42900397,RxNorm has ing,2017-06-25,2099-12-31,NULL
44055661,44043530,Has tradename,2017-06-25,2099-12-31,NULL
44055661,44083826,RxNorm inverse is a,2017-06-25,2099-12-31,NULL
46178120,35607932,Has non-avail ind,2018-07-31,2099-12-31,NULL
46178120,35626973,VMP has prescr stat,2018-07-31,2099-12-31,NULL
46178120,35626985,Has legal category,2018-07-31,2099-12-31,NULL
46178120,35626993,Has disc indicator,2018-07-31,2099-12-31,NULL
46178120,37207390,Has CD category,2019-07-31,2099-12-31,NULL
46178120,37209199,Is a,2019-07-31,2099-12-31,NULL
46178120,37310858,Has AMP restr ind,2020-03-09,2099-12-31,NULL
2759732,4229604,Is a,1970-01-01,2099-12-31,NULL
2759732,4044532,Has method,1970-01-01,2099-12-31,NULL
948636,19082227,RxNorm has dose form,2005-04-04,2099-12-31,NULL
948636,19077965,Has brand name,2016-10-07,2099-12-31,NULL
41128780,41323937,Has marketed form,2017-07-18,2099-12-31,NULL
41138276,41068499,Marketed form of,2017-07-18,2099-12-31,NULL
41138276,43217858,Marketed form of,2017-07-18,2099-12-31,NULL
41170021,19049024,RxNorm has ing,2017-07-30,2099-12-31,NULL
41180199,41379349,Has quantified form,2017-07-18,2099-12-31,NULL
43212342,43126546,Has brand name,2016-09-10,2099-12-31,NULL
41490583,43568732,Has brand name,2017-07-18,2099-12-31,NULL
21166551,21097737,Marketed form of,2017-06-24,2099-12-31,NULL
21166551,21166551,Mapped from,2016-08-07,2099-12-31,NULL
21166551,21166551,Maps to,2016-08-07,2099-12-31,NULL
21173860,19124417,Marketed form of,2017-06-24,2099-12-31,NULL
21173860,21105109,Marketed form of,2015-08-17,2099-12-31,NULL
21173860,21173860,Mapped from,2016-08-07,2099-12-31,NULL
21173860,21173860,Maps to,2016-08-07,2099-12-31,NULL
21173860,43161553,Concept replaces,2017-07-30,2099-12-31,NULL
21173860,43161553,Mapped from,2017-08-25,2099-12-31,NULL
40946098,40946098,Mapped from,2017-07-18,2099-12-31,NULL
40946098,40946098,Maps to,2017-07-18,2099-12-31,NULL
40946098,42483276,Marketed form of,2017-07-18,2099-12-31,NULL
41215345,40976498,Has marketed form,2017-07-18,2099-12-31,NULL
41215345,41215345,Mapped from,2017-07-18,2099-12-31,NULL
41215345,41215345,Maps to,2017-07-18,2099-12-31,NULL
41215345,41240147,Tradename of,2017-07-18,2099-12-31,NULL
41218835,41218835,Mapped from,2017-07-18,2099-12-31,NULL
41218835,41218835,Maps to,2017-07-18,2099-12-31,NULL
41218835,41352198,Has marketed form,2017-07-18,2099-12-31,NULL
41463114,41463078,Has marketed form,2017-07-18,2099-12-31,NULL
41463114,41463114,Mapped from,2017-07-18,2099-12-31,NULL
41463114,41463114,Maps to,2017-07-18,2099-12-31,NULL
41463114,41463141,Has marketed form,2017-07-18,2099-12-31,NULL
41465597,41465587,Tradename of,2017-07-18,2099-12-31,NULL
41465597,41465597,Mapped from,2017-07-18,2099-12-31,NULL
41465597,41465597,Maps to,2017-07-18,2099-12-31,NULL
43596687,43596687,Mapped from,2016-12-18,2099-12-31,NULL
43596687,43596687,Maps to,2016-12-18,2099-12-31,NULL
45758393,45758393,Mapped from,2015-01-31,2099-12-31,NULL
45758393,45758393,Maps to,2015-01-31,2099-12-31,NULL
4139169,4139169,Mapped from,1970-01-01,2099-12-31,NULL
4139169,4139169,Maps to,1970-01-01,2099-12-31,NULL
4139169,40356176,Concept same_as from,2014-04-01,2099-12-31,NULL
4139169,40356176,Mapped from,1970-01-01,2099-12-31,NULL
19030681,19030681,Mapped from,1970-01-01,2099-12-31,NULL
19030681,19030681,Maps to,1970-01-01,2099-12-31,NULL
19030681,40043320,RxNorm is a,2014-12-01,2099-12-31,NULL
37006720,37013027,AMP of,2016-01-31,2099-12-31,NULL
41245100,41208682,Tradename of,2017-07-18,2099-12-31,NULL
43208391,36895933,Box of,2017-06-24,2099-12-31,NULL
43208391,43142423,Has marketed form,2017-06-24,2099-12-31,NULL
43208391,43153553,Has marketed form,2017-06-24,2099-12-31,NULL
43208391,43164586,Has marketed form,2017-06-24,2099-12-31,NULL
43208391,43186497,Has tradename,2016-09-10,2099-12-31,NULL
43208391,43186499,Has tradename,2016-09-10,2099-12-31,NULL
43208391,43214192,Quantified form of,2016-09-10,2099-12-31,NULL
43208866,43176068,Box of,2016-09-10,2099-12-31,NULL
43133869,43131792,Has brand name,2016-09-10,2099-12-31,NULL
44507890,44507540,Has brand name,2016-10-07,2099-12-31,NULL
4191824,3397423,Mapped from,1970-01-01,2099-12-31,NULL
21016046,35888583,Brand name of,2020-12-07,2099-12-31,NULL
21016046,36070623,Brand name of,2020-08-17,2099-12-31,NULL
21016046,36070626,Brand name of,2020-08-17,2099-12-31,NULL
21016046,36070670,Brand name of,2020-08-17,2099-12-31,NULL
21016046,36070673,Brand name of,2020-08-17,2099-12-31,NULL
21016046,36814886,Brand name of,2019-01-28,2099-12-31,NULL
21016046,36814888,Brand name of,2019-01-28,2099-12-31,NULL
21016046,36897824,Brand name of,2017-06-24,2099-12-31,NULL
21016046,36897825,Brand name of,2017-06-24,2099-12-31,NULL
21016046,36897826,Brand name of,2017-06-24,2099-12-31,NULL
21016046,36897992,Brand name of,2017-06-24,2099-12-31,NULL
21016046,40702868,Brand name of,2018-06-04,2099-12-31,NULL
21016046,40702885,Brand name of,2018-06-04,2099-12-31,NULL
21022162,42480695,Tradename of,2015-08-17,2099-12-31,NULL
21022162,43041621,Has quantified form,2019-10-06,2099-12-31,NULL
21045519,19101633,Marketed form of,2015-08-17,2099-12-31,NULL
21045519,21020482,Has supplier,2017-07-30,2099-12-31,NULL
40223050,45010907,Mapped from,2013-08-05,2099-12-31,NULL
40223050,45786362,RxNorm - SPL,2015-01-29,2099-12-31,NULL
2759732,4158905,Is a,1970-01-01,2099-12-31,NULL
948636,19073874,Tradename of,2005-04-04,2099-12-31,NULL
4195225,3345409,Mapped from,1970-01-01,2099-12-31,NULL
4195225,4230219,Is a,2011-07-31,2099-12-31,NULL
21074013,21118581,Has marketed form,2017-06-24,2099-12-31,NULL
21110188,21129695,Marketed form of,2017-06-24,2099-12-31,NULL
21110188,21604348,Drug has drug class,2015-08-17,2099-12-31,NULL
21110188,44023750,Has supplier,2017-07-30,2099-12-31,NULL
35830546,40057709,RxNorm is a,2021-01-21,2099-12-31,NULL
35865606,35865604,Constitutes,2020-10-02,2099-12-31,NULL
41056734,40924545,RxNorm is a,2017-07-18,2099-12-31,NULL
41056734,41294190,Consists of,2017-07-18,2099-12-31,NULL
41056734,41306442,Available as box,2017-07-18,2099-12-31,NULL
41086257,40878152,Concept replaces,2017-08-24,2099-12-31,NULL
41086257,40878152,Mapped from,2017-08-25,2099-12-31,NULL
41086257,42799705,Box of,2017-07-18,2099-12-31,NULL
41090151,41083886,Tradename of,2017-07-18,2099-12-31,NULL
43792323,19095976,RxNorm has dose form,2016-07-01,2099-12-31,NULL
42688214,35607932,Has non-avail ind,2018-07-31,2099-12-31,NULL
42688214,35626975,VMP has prescr stat,2018-07-31,2099-12-31,NULL
42688214,37207390,Has CD category,2019-07-31,2099-12-31,NULL
42688214,37209200,Is a,2019-07-31,2099-12-31,NULL
42688214,37310858,Has AMP restr ind,2020-03-09,2099-12-31,NULL
42688214,42689130,AMP of,2017-04-01,2099-12-31,NULL
42730319,19082103,RxNorm has dose form,2017-07-30,2099-12-31,NULL
42730319,42715617,Available as box,2017-07-30,2099-12-31,NULL
46215505,35607932,Has non-avail ind,2018-07-31,2099-12-31,NULL
46215505,35626975,VMP has prescr stat,2018-07-31,2099-12-31,NULL
46215505,35626985,Has legal category,2018-07-31,2099-12-31,NULL
46215505,35626993,Has disc indicator,2018-07-31,2099-12-31,NULL
46215505,37207390,Has CD category,2019-07-31,2099-12-31,NULL
46215505,37209199,Is a,2019-07-31,2099-12-31,NULL
46215505,37310858,Has AMP restr ind,2020-03-09,2099-12-31,NULL
46215505,46072544,Has AMP,2015-01-31,2099-12-31,NULL
46215505,46091834,Is a,2015-01-31,2099-12-31,NULL
44136448,19021567,Has brand name,2017-06-25,2099-12-31,NULL
2015650,44506794,Brand name of,2020-07-31,2099-12-31,NULL
2045759,2045738,RxNorm inverse is a,2020-07-31,2099-12-31,NULL
2045759,19082103,RxNorm has dose form,2020-07-31,2099-12-31,NULL
2054090,2054089,Marketed form of,2020-07-31,2099-12-31,NULL
2054090,19082077,RxNorm has dose form,2020-07-31,2099-12-31,NULL
4165333,3477818,Mapped from,1970-01-01,2099-12-31,NULL
21040781,19102904,Marketed form of,2015-08-17,2099-12-31,NULL
35614487,35612478,Is a,2018-07-31,2099-12-31,NULL
40896302,41089347,Has tradename,2017-07-18,2099-12-31,NULL
40896302,41339245,Has marketed form,2017-07-18,2099-12-31,NULL
40896302,41458980,Has quantified form,2017-07-18,2099-12-31,NULL
40919634,40868150,Constitutes,2017-07-18,2099-12-31,NULL
43711979,43790494,Has quantified form,2016-07-01,2099-12-31,NULL
4084218,40315736,Concept replaces,2013-12-02,2099-12-31,NULL
4084218,40315736,Concept same_as from,2014-04-01,2099-12-31,NULL
4084218,40315736,Mapped from,1970-01-01,2099-12-31,NULL
4090972,3453093,Mapped from,1970-01-01,2099-12-31,NULL
21082000,21082000,Mapped from,2016-08-07,2099-12-31,NULL
21082000,21082000,Maps to,2016-08-07,2099-12-31,NULL
36262772,36262772,Mapped from,2018-01-10,2099-12-31,NULL
