concept_id,concept_synonym_name,language_concept_id
4146808,Xenophobia (finding),4180186
4146808,Fear of strangers,4180186
4002826,Acute osteomyelitis of fibula (disorder),4180186
37216229,Jobst Farrow class 1 (15-20mmHg) glove with compressive fingers lymphoedema garment size III Black (BSN medical Ltd) (physical object),4180186
40220802,benzocaine 20 % / menthol 2.6 % Oral Gel,4180186
4094826,Foreign body in vas deferens (disorder),4180186
3013051,RVV time PPP,4180186
3013051,Clot; Clottable; Coag; Coagulation assay; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random; Rus; Russell viper venom time; RVV; RVV time; Stypven time; Tilt tube,4180186
3013051,F¥¦F¢çµ»ÆF»¦s»+sPïsç¥FíÇF+çt¿ï:µù¦Tù¦:µù¦Tù¦té¦:F¦½FíÇs¦Åµ¥+FíÇµ¦å:s«ÜTçÅsPï:sç¥FíÇsèƒFâ+sêåµPÉ,4182948
46029097,Altiven class 1 (18-21mmHg) thigh length closed toe with waist attachment lymphoedema garment regular size III left Soft beige (Altimed Ltd) (physical object),4180186
37308032,"Pelican Platinum two piece ostomy system convex baseplate 600030C 60mm ring, 30mm stoma (Pelican Healthcare Ltd) 5 device (physical object)",4180186
3037435,Fâ+Få£Fé¦téÄµö+t¦+µ¥åFÅî µèùS+ô:s¡ÿs£¿µâàså¦µêûTÿêsÇ+:µù¦Tù¦té¦:FíÇµ+à:s¦Åµò¦sPï:FíÑS+ôt+ôsÉêF»òT¬î,4182948
3037435,A pleuropn; A pleuropneumoniae; ABS; Aby; Actino; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; CF; Comp fixation; Compfix; Complement fixation; Contagious swine pleuropneumonia; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; SR,4180186
3037435,A pleuropn Ab Ser Ql CF,4180186
19102190,omeprazole (as omeprazole magnesium) 40 MG Delayed Release Oral Tablet,4180186
3000791,Paraldehyde Bld-mCnc,4180186
3000791,S+ëFüÜS¦ÖTå¢:F¦¿TçÅµ¦ôs¦ª:µù¦Tù¦té¦:sà¿FíÇ:s«ÜTçÅsPï,4182948
3000791,"2,4,6-Trimethyl-1,3,4-trioxane; Blood; DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Paracetaldehyde; Paral; Point in time; QNT; Quan; Quant; Quantitative; Random; WB; Whole blood",4180186
3045479,1 day; 24 hours; 24HR; Chemistry; E1; Level; QNT; Quan; Quant; Quantitative; Substance Concentration; UA; UR; Urn,4180186
3045479,T¢îTà«:të¬F¦¿tÜäTçÅµ¦ôs¦ª:24s¦Åµù¦:s¦+µ¦¦:s«ÜTçÅsPï,4182948
3045479,Estrone 24h Ur-sCnc,4180186
3045772,2; ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; CF; Comp fixation; Compfix; Complement fixation; Dilution factor; Dilution Factor (Titer); HTLV type 1+2; HTLV type I+II; Human T-cell Leukemia Virus; Human T-cell Lymphotrophic Virus; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; Titer; Titered; Titre; Ttr,4180186
3045772,HTLV I+II Ab Titr Ser CF,4180186
3045772,HTLV I+II µèùS+ô:µ+¦s«Üs¦ª:µù¦Tù¦té¦:FíÇµ+à:s«ÜTçÅsPï:FíÑS+ôt+ôsÉêF»òT¬î,4182948
4079769,Low protein diet education (procedure),4180186
2764792,"Medical and Surgical @ Upper Bones @ Insertion @ Radius, Left @ Percutaneous Endoscopic @ External Fixation Device, Monoplanar @ No Qualifier",4180186
2764792,"Insert of Monopln Ext Fix into L Radius, Perc Endo Approach",4180186
4192504,Aikido (qualifier value),4180186
2780394,"Medical and Surgical @ Female Reproductive System @ Extirpation @ Ovaries, Bilateral @ Open @ No Device @ No Qualifier",4180186
44786662,ABCB1 sƒ¦s¢á t¬üsÅÿsêåµPÉ:s¡ÿs£¿S+ÄsÉªµêûtë¦s+üµáçF»å:µù¦Tù¦té¦:sà¿FíÇ/t+ät+ç:sÉìS¦ësPï:sêås¡ÉTüùS+ás¡ªt¦+s«PT¬îs«ñµû¦µ¦ò,4182948
44786662,ABCB1 Mut Anl Bld/T,4180186
44786662,"ABC20; ATP-binding cassette, sub-family B (MDR/TAP), member 1; Blood; CD243; CLCS; GP170; Identity or presence; MDR1; MDR-1; Molecular genetics; Molecular pathology; MOLPATH; MOLPATH.MUTATIONS; multidrug resistance protein 1; Mut; Mut Anl; Mutations; Nominal; PCR; P-GLYCOPROTEIN 1; P-GP; PGY1; Point in time; Random; Tissue; Tissue, unspecified; WB; Whole blood; Whole blood or Tissue",4180186
46213550,Haddenham Veni class 2 (23-32mmHg) tights open toe lymphoedema garment extra wide long size III American tan (Haddenham Healthcare Ltd) 1 device (physical object),4180186
4125185,Entire skin of lower trunk (body structure),4180186
46203265,Juzo Soft class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment standard size I Nutmeg (Juzo UK Ltd) 2 device (physical object),4180186
4079102,Primary closed reduction and internal fixation of proximal femoral fracture with screw/nail and plate device (procedure),4180186
46198686,Jobst Classic class 2 (23-32mmHg) below knee open toe lymphoedema garment regular size III Pearl (BSN medical Ltd) 2 device (physical object),4180186
4166204,San Juan virus (organism),4180186
4136550,Intramuscular haematoma,4180186
4136550,Intramuscular hematoma (disorder),4180186
2759732,"Medical and Surgical @ Tendons @ Supplement @ Hand Tendon, Right @ Percutaneous Endoscopic @ Synthetic Substitute @ No Qualifier",4180186
2759732,"Supplement R Hand Tendon with Synth Sub, Perc Endo Approach",4180186
4076811,T9/T10 ligamentum flavum (body structure),4180186
37004956,"Pelican Platinum convex ileostomy bag with filter, standard 318430 30mm Clear (Pelican Healthcare Ltd) (physical object)",4180186
36694198,Venoflex Micro class 2 (23-32mmHg) thigh length open toe with dotted silicone band lymphoedema garment plus long size 3 Black (Thuasne UK Ltd) (physical object),4180186
42536495,Current body weight (observable entity),4180186
37115997,187.5 (qualifier value),4180186
37115997,One hundred and eighty-seven point five,4180186
762776,Cramp in leg associated with sleep,4180186
762776,Cramp in lower limb associated with sleep (finding),4180186
4045061,Z-plasty - action (qualifier value),4180186
2794497,"Physical Rehabilitation and Diagnostic Audiology @ Rehabilitation @ Activities of Daily Living Treatment @ Integumentary System - Lower Back / Lower Extremity @ Wound Management @ Assistive, Adaptive, Supportive or Protective @ None",4180186
2794497,Wound Mgmt Trmt Integu Low Back/LE w Assist Equip,4180186
36704839,Juzo Dynamic class 1 (18-21mmHg) thigh length closed toe with waist attachment lymphoedema garment left standard size III Poppy seed (Juzo UK Ltd) (physical object),4180186
37397821,24 hour faecal fat output (observable entity),4180186
3662168,Infected abrasion of right shoulder,4180186
3662168,Infected abrasion of skin of right shoulder region (disorder),4180186
2785904,"Imaging @ Veins @ Computerized Tomography (CT Scan) @ Pelvic (Iliac) Veins, Right @ Low Osmolar @ Unenhanced and Enhanced @ None",4180186
2785904,"CT Scan R Pelvic Vein w L Osm Contrast, Unenh, Enhance",4180186
2795478,Physical Rehabilitation and Diagnostic Audiology @ Diagnostic Audiology @ Hearing Aid Assessment @ None @ Ear Canal Probe Microphone @ Hearing Aid Selection / Fitting / Test @ None,4180186
2795478,Ear Canal Probe Micropho Assessment using Hear Aid Equipment,4180186
4089195,In-house counselling,4180186
4089195,In-house counseling (procedure),4180186
44784564,Rosa L. pollen (substance),4180186
44784564,Rose pollen,4180186
2763702,"Medical and Surgical @ Lower Bones @ Extirpation @ Lower Femur, Right @ Open @ No Device @ No Qualifier",4180186
46183933,"Natura+ two piece ostomy system ileostomy bag with filter and InvisiClose outlet, standard 416416 45mm Clear (ConvaTec Ltd) 10 device (physical object)",4180186
44791839,Cystic fibrosis carrier comment (qualifier value),4180186
4111324,"Osteodysplastic primordial dwarfism, type 1 (disorder)",4180186
4157054,Pipotiazine poisoning of undetermined intent,4180186
4157054,Pipothiazine poisoning of undetermined intent (disorder),4180186
21492149,t+åFâP.4q12 µƒôFë¦S+ôsî¦sƒƒTçìµÄÆ/s+¦F«íµò¦tÜät+åFâP:F«íµò¦sPïsêåµò¦:µù¦Tù¦té¦:sà¿FíÇ/t+ät+ç:s«ÜTçÅsPï:FISH,4182948
21492149,"4q12 rearrange; Blood; Cell; Cells.4q12 rearr; Cellularity; Chromosom; Chromosomes; Cyto loc; Fluorescent in situ hybridization; Molecular pathology; MOLPATH; MOLPATH.REARRANGEMENTS; Number Fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Rearr; Rearrangement; Tissue; Tissue, unspecified; WB; Whole blood; Whole blood or Tissue",4180186
21492149,Cells.4q12 rear/Cells cnt NFr Bld/T FISH,4180186
3048285,Gram Stn Genital,4180186
3048285,Gen; Genital tract; Gram Stn; Identity or presence; Microbiology; Nominal; Point in time; Random; St; Stains; Stn; Urogenit; Urogenital,4180186
3048285,µÿ+s+«Tò£Fºés»ƒ:s¡ÿs£¿S+ÄsÉªµêûtë¦s+üµáçF»å:µù¦Tù¦té¦:töƒµ«ûsÖ¿:sÉìS¦ësPï:T¥¬sà¦µ¦ÅµƒôFë¦µ¦ò,4182948
3052461,XR Pelvis AP+Inlet,4180186
3052461,Anterio-Posterior; Anteroposterior; AP+Inlet; Document; Films; Finding; Findings; Imaging; Pelvic; Plain Films; Point in time; Radiology; Random; View; Views & AP KUB; Views (AP; Views+AP; VWS; Xray; X-ray,4180186
3052461,sñÜTçìFºås¢+ sëìsÉÄS+ì + sàÑsÅúS+ì:sÅætÄ¦:µù¦Tù¦té¦:t¢åFàö:µûçµíúsPï:Xs¦ät¦+µæäs+¦µ£»,4182948
44792073,Electronic clinical summary verified by patient (finding),4180186
4238511,Prodromal stage labor (finding),4180186
4238511,Prodromal stage labour,4180186
46204060,Haddenham Venex class 2 (23-32mmHg) armsleeve with grip top lymphoedema garment long large Mocha (Haddenham Healthcare Ltd) 1 device (physical object),4180186
45584382,"Anterior disloc of proximal end of tibia, unsp knee, subs",4180186
4107390,Naematoloma capnoides (organism),4180186
4107390,Smoky-gilled woodlover,4180186
4126815,Entire head of fifth rib (body structure),4180186
