ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
43601772,36882059,2,2
43601772,43777410,2,2
43601772,43832623,2,2
43601772,43670579,2,2
43601772,43705296,2,2
43601772,43616515,2,3
43601772,43814163,2,2
43601772,43796174,2,2
43601772,43669810,2,3
43601772,43831207,1,1
43601772,43669439,2,2
43601772,43813569,2,2
43601772,43813207,2,2
43601772,43688663,1,1
43601772,43812775,2,3
43601772,43723366,2,2
43601772,43633622,2,2
43601772,43727770,1,1
43601772,43868813,2,2
43601772,43850386,1,1
43601772,43867712,2,2
43601772,43597447,1,1
43601772,43867711,2,3
43601772,43763643,1,1
43601772,43830787,2,2
43601772,43850521,2,2
43601772,36897078,2,2
43601772,43778127,2,2
43601772,43706213,1,1
43601772,43831433,1,1
43601772,43601773,1,1
43601772,43867878,2,2
43601772,43759462,2,2
43601772,43687362,1,1
43601772,43727771,2,2
43601772,43652396,2,2
43601772,43781725,2,2
43601772,43729110,2,2
43601772,43723505,2,2
43601772,43686923,2,2
43601772,43849704,2,3
43601772,43727767,2,2
43601772,43723365,2,3
43601772,43760065,1,1
43601772,43741261,1,1
43601772,36897074,1,1
43601772,43817744,2,2
43601772,43759463,2,3
43601772,43597448,2,3
43601772,43674089,1,1
43601772,43776735,1,1
43601772,43705297,2,2
43601772,43747061,2,2
43601772,43723454,1,1
43601772,43674088,1,1
43601772,43615565,2,2
43601772,43760093,2,2
43601772,43849666,1,1
43601772,43615564,1,1
43601772,36882954,1,1
41045419,44210803,2,2
41045419,41515854,2,3
41045419,44215417,2,3
41045419,41513476,1,1
41045419,41304562,2,2
41045419,41515630,2,2
41045419,41513362,2,3
41045419,41086445,2,2
41045419,41512779,2,2
41045419,44215677,1,1
41045419,40961454,1,1
41045419,36417036,1,1
41045419,41513120,1,1
41045419,44210525,2,3
41045419,44216106,2,3
41045419,41511957,2,3
41045419,44212877,1,1
41045419,40899006,1,1
41045419,36417037,2,2
41045419,36417038,1,1
41045419,44213561,2,2
41045419,41045419,0,0
41045419,36417035,2,2
41043180,41043180,0,0
41038382,41038382,0,0
41033030,41033030,0,0
41018288,41449158,1,1
41018288,41447661,2,2
41018288,42730227,1,1
41018288,41519100,1,1
41018288,40933726,1,1
41018288,41430039,2,3
41018288,40871542,2,2
41018288,41429665,2,2
41018288,41441115,1,1
41018288,41429839,1,1
41018288,41440990,2,3
41018288,41277046,1,1
41018288,41447371,1,1
41018288,41518782,2,2
41018288,41058458,1,1
41018288,41448486,2,3
41018288,41018288,0,0
41018288,41518739,1,1
41018288,41443732,2,2
41018288,41183841,1,1
41018288,40964955,2,2
41018288,41449739,2,3
41018288,41443841,2,3
41018288,41429236,2,3
41018288,40933734,2,2
41018288,41428990,2,2
41018288,40964954,2,2
41018288,41429292,1,1
41018288,41449315,2,2
41018288,40840402,2,2
41018288,41152808,1,1
41018288,41441611,1,1
41018288,40964953,2,2
41018288,41444213,2,2
41018288,41518797,2,3
41018288,40840405,1,1
41018288,41518794,2,2
41018288,42710260,2,2
41003918,41003918,0,0
41003918,41074318,1,1
41001384,41001384,0,0
40975865,40975865,0,0
40973485,41335981,0,0
40973485,40973485,0,0
40972236,41365708,1,2
40972236,41128697,1,1
40972236,40972236,0,0
40972236,41369322,1,1
40972236,41368518,0,0
40964969,40964969,0,0
40964969,41319942,1,1
40960742,41382342,1,2
40960742,41377465,0,0
40960742,41272723,1,1
40960742,41378954,1,1
40960742,40960742,0,0
40960702,40960702,0,0
40960702,41032528,0,0
40950018,40950018,0,0
40944179,40912928,1,1
40944179,40850613,1,1
40944179,40912927,1,1
40944179,40944179,0,0
40944179,41194235,1,1
40943599,41376237,0,0
40943599,41379194,1,1
40943599,41224679,1,1
40943599,41380327,1,1
40943599,41131046,1,1
40943599,40943599,0,0
40935255,41429871,1,2
40935255,40935255,0,0
40935255,41309670,1,1
40935255,41429192,0,0
40935255,41430205,1,1
40931268,41036591,0,0
40931268,40931268,0,0
40928992,41031536,0,0
40928992,41427080,0,0
40928992,41426774,0,0
40928992,40928992,0,0
40928992,41397491,0,0
40928992,41397776,0,0
40925541,41497672,2,3
40925541,41499407,1,1
40925541,41516546,2,3
40925541,41513510,2,2
40925541,41514576,1,1
40925541,41497263,2,3
40925541,44215762,1,1
40925541,44211865,2,3
40925541,44211178,2,3
40925541,41509744,2,3
40925541,41509982,2,2
40925541,41514733,2,3
40925541,41000707,1,1
40925541,40938359,2,2
40925541,44215761,2,2
40925541,41507435,1,1
40925541,41510828,2,3
40925541,41499815,2,2
40925541,40925541,0,0
40920008,42729792,0,0
40920008,41452244,2,2
40920008,42717344,1,1
40920008,42713770,0,0
40920008,44201695,1,1
40920008,41244535,2,2
40920008,44201696,1,1
40920008,44174190,2,2
40920008,44201662,1,1
40920008,41452217,2,2
40920008,41463425,2,2
40920008,41119585,2,2
40920008,41452221,2,2
40920008,41163224,2,2
40920008,44201189,2,2
40920008,41452246,2,2
40920008,41452220,1,1
40920008,41173749,0,0
40920008,42728010,2,2
40920008,42710681,2,2
40920008,42711574,1,1
40920008,44201188,1,1
40920008,41056846,2,2
40920008,41445416,2,2
40920008,41463394,1,1
40920008,41445418,2,2
40920008,41452219,1,1
40920008,41463467,1,1
40920008,44183992,2,2
40920008,41236237,0,0
40920008,41452218,2,2
40920008,41452245,1,1
40920008,41450631,2,2
40920008,41287533,1,1
40920008,41450630,1,1
40920008,41452239,2,2
40920008,44201660,1,1
40920008,41069093,2,2
40920008,41452241,2,2
40920008,41450625,1,1
40920008,41452222,2,2
40920008,42727564,2,2
40920008,42715484,2,2
40920008,40838779,1,1
40920008,44201184,1,1
40920008,41225578,1,1
40920008,41445417,2,2
40920008,41452240,2,2
40920008,41463500,2,2
40920008,41445419,2,2
40920008,44201659,2,2
40920008,44201185,2,2
40920008,42725326,1,1
40920008,44201187,2,2
40920008,41451034,1,1
40920008,40975382,2,2
40920008,44201697,2,2
40920008,42731496,2,2
40920008,44201698,2,2
40920008,41445414,1,1
40920008,41194519,2,2
40920008,41450626,2,2
40920008,42731495,2,2
40920008,41452242,1,1
40920008,42727565,2,2
40920008,41119583,1,1
40920008,44201661,2,2
40920008,44201186,2,2
40920008,42730194,1,1
40920008,41451031,2,2
40920008,41452243,2,2
40920008,41451032,1,1
40920008,41225574,2,2
40920008,41275440,2,2
40920008,42730631,2,2
40920008,42725325,2,2
40920008,41213540,2,2
40920008,41451033,2,2
40920008,41445415,1,1
40920008,42714599,2,2
40920008,40920008,0,0
40917909,40917909,0,0
40916344,40916344,0,0
40914140,40914140,0,0
40906000,40978462,1,1
40906000,40906000,0,0
40893572,40821144,2,2
40893572,40963597,2,2
40893572,41088621,2,2
40893572,41163417,2,3
40893572,41287712,2,3
40893572,41006935,2,3
40893572,41182467,1,1
40893572,41256646,2,3
40893572,41244778,2,2
40893572,41256645,2,3
40893572,40882313,2,3
40893572,41100759,2,3
40893572,41225765,2,3
40893572,41100758,2,3
40893572,41025922,2,2
40893572,41225766,2,3
40893572,41025923,2,2
40893572,40893572,0,0
40893572,40851075,2,3
40893572,41182466,2,2
40892079,40910640,1,1
40892079,40892079,0,0
40892079,40941937,2,2
40892079,41476330,1,1
40892079,41476386,2,2
40888933,40994380,1,1
40888933,41181985,2,2
40888933,41504656,1,1
40888933,41504870,2,2
40888933,40888933,0,0
40887912,40887912,0,0
40884595,40884595,0,0
40825114,41050342,0,0
40825114,41512706,2,2
40825114,41505132,2,2
40825114,40960500,2,2
40825114,41488011,2,2
40825114,41491658,2,2
40825114,41507076,2,2
40825114,41489847,1,1
40825114,41491397,2,2
40825114,41238079,0,0
40825114,40991728,2,2
40825114,41492913,1,1
40825114,44212955,2,2
40825114,44215477,2,2
40825114,41490489,1,1
40825114,41488832,1,1
40825114,41512815,2,2
40825114,41512125,1,1
40825114,41032074,1,1
40825114,41498492,1,1
40825114,41495513,2,2
40825114,40825114,0,0
40825114,40907290,2,2
40825114,41513735,1,1
40825114,41506188,1,1
40825114,41492436,1,1
40825114,44210623,1,1
40825114,41490902,2,2
40825114,40969677,1,1
40825114,41495514,1,1
40825114,41499256,2,2
40825114,41490304,2,2
40825114,44215764,1,1
40825114,41510350,1,1
40825114,40898067,1,1
40825114,41126050,2,2
40825114,40938626,2,2
40825114,41489216,2,2
40825114,41491777,2,2
40825114,41493072,2,3
40768095,40768095,0,0
40763450,40763450,0,0
40760860,40760860,0,0
40758372,40758372,0,0
40757451,40757451,0,0
40753501,40753501,0,0
40749846,40749846,0,0
40749846,40749845,1,1
40749059,40718008,0,0
40749059,40749059,0,0
40738478,40738478,0,0
40736583,40736583,0,0
40735157,40735157,0,0
40735157,40718728,1,1
40735157,40735156,1,1
40735041,40735041,0,0
40732120,40717903,1,1
40732120,40732119,1,1
40732120,40732120,0,0
40731440,40731440,0,0
40718161,40718161,0,0
40708494,40708494,0,0
40708494,40708493,1,1
40242667,40242667,0,0
40234665,42800213,1,1
40234665,1361213,0,0
40234665,40234668,0,0
40234665,40234666,1,1
40234665,37003529,1,1
40234665,1361054,1,1
40234665,1361215,1,1
40234665,40234665,0,0
40234665,42800212,1,1
40234665,37003528,0,0
40234665,42800214,0,0
40234665,40234667,1,1
40234665,779327,1,1
40234665,1758955,1,1
40234665,779326,0,0
40234665,1758952,0,0
40229552,40229502,1,1
40229552,40229552,0,0
40218230,40218230,0,0
40187780,40187780,0,0
40104727,40104727,0,0
40104727,1036083,1,1
40080080,40080080,0,0
40080080,19126703,1,1
40077852,40077852,0,0
40077852,19045611,1,1
40058598,21092449,2,2
40058598,40885421,2,3
40058598,21063063,2,2
40058598,36066909,2,2
40058598,41249953,2,2
40058598,40854131,2,3
40058598,1592641,2,2
40058598,36066907,2,3
40058598,21043447,2,2
40058598,41322131,2,3
40058598,41166464,2,3
40058598,21053241,2,3
40058598,41166459,2,3
40058598,41166463,2,3
40058598,41041104,2,3
40058598,36066910,2,2
40058598,40885422,2,3
40058598,41010001,2,3
40058598,41166461,2,3
40058598,21112139,2,3
40058598,41010004,2,3
40058598,40854138,2,3
40058598,1592640,2,2
40058598,21082637,2,2
40058598,41010000,2,3
40058598,40885416,2,3
40058598,40885417,2,3
40058598,41166462,2,3
40058598,40978682,2,3
40058598,783294,2,3
40058598,41259757,2,3
40058598,36066908,2,3
40058598,21121827,2,3
40058598,41041103,2,3
40058598,1315947,1,1
40058598,783293,2,3
40058598,40916285,2,3
40058598,1592642,2,2
40058598,40058598,0,0
40058598,21072976,2,3
40058598,21161308,2,2
40058598,41009997,2,3
40058598,41197863,2,3
40058598,41197859,2,3
40058598,21141565,2,3
40058598,40947692,2,3
40058598,21023758,2,2
40058598,783295,2,3
40058598,41228931,2,3
40058598,40854139,2,3
40058598,41197864,2,3
40058598,36945579,2,3
40058598,36932941,2,2
40058598,36944849,2,2
40058598,36944470,2,2
40058598,36934523,1,1
40058598,36966046,2,3
40058598,36965528,2,2
40044592,21099045,1,1
40044592,42481293,1,1
40044592,42479503,2,2
40044592,42483075,1,1
40044592,43723827,2,2
40044592,21054482,2,2
40044592,2054293,1,1
40044592,43795707,2,2
40044592,36897159,1,1
40044592,19131986,1,1
40044592,43688010,2,2
40044592,2022896,1,1
40044592,21079445,2,3
40044592,21108857,1,1
43255233,43287811,1,1
43255233,43264394,1,1
43255233,43255234,0,0
43255233,43255233,0,0
43255233,43296999,1,1
43255233,43255235,1,1
43255233,43293248,1,1
43255233,43260585,1,1
43255233,2937359,1,1
43255233,2937358,1,1
43255233,2903538,1,1
43255233,2903537,1,1
43213481,43213481,0,0
43213481,43196380,0,0
43213481,43218293,1,1
43213481,35416477,1,1
43213481,35416472,0,0
43203557,43148446,1,1
43203557,43192501,0,0
43203557,43203558,1,1
43203557,43203557,0,0
43203557,43027888,0,0
43203557,43137525,0,0
43203557,43027889,1,1
43203557,43027885,1,1
43203045,43203045,0,0
43203045,43191996,1,2
43203045,44075755,1,1
43203045,43191995,1,1
43197050,43175163,1,1
43197050,43197050,0,0
43197050,43041461,1,1
43197050,43197051,1,2
43168452,43153965,1,1
43168452,35414571,1,1
43168452,43176001,0,0
43168452,43179495,0,0
43168452,43168452,0,0
43168452,43197938,0,0
43156146,43156146,0,0
43148067,43148067,0,0
43136939,43169940,2,3
43136939,43181007,2,2
43136939,43159099,2,3
43136939,44075178,2,2
43136939,43203008,2,2
43136939,43213842,1,1
43136939,44062448,2,2
43136939,43159098,2,2
43136939,43159105,2,2
43136939,43169977,2,2
43136939,43181006,1,1
43136939,44049436,2,2
43136939,43181030,1,1
43136939,44127033,2,2
43136939,44127030,2,2
43136939,43191954,1,1
43136939,43136982,2,3
43136939,43147933,1,1
43136939,43191955,2,3
43136939,43159106,2,3
43136939,43136939,0,0
43135842,36060516,1,1
43135842,43176407,0,0
43135842,2044651,0,0
43135842,43039654,1,1
43135842,35886129,1,1
43135842,2028065,0,0
43135842,36780737,1,1
43135842,2009671,0,0
43135842,43157992,1,1
43135842,40740491,1,1
43135842,43187351,1,2
43135842,2031255,1,1
43135842,40716087,1,1
43135842,2028064,1,1
43135842,40740490,1,1
43135842,43039643,1,1
43135842,43220193,0,0
43135842,43165377,1,1
43135842,43168869,0,0
43135842,43143247,1,2
43135842,43179947,0,0
43135842,43039644,1,1
43135842,43157998,1,1
43135842,43154405,1,1
43135842,43176408,1,1
43135842,43039655,1,1
43135842,40716089,1,1
43135842,43220195,1,2
43135842,36812164,1,1
43135842,43198370,0,0
43135842,2031254,1,1
43135842,43135845,1,1
43135842,43146773,1,1
43135842,43212732,0,0
43135842,2044652,0,0
43135842,42658225,1,1
43135842,43039652,1,1
43135842,35885414,1,1
43135842,43190847,0,0
43135842,43209202,0,0
43135842,43190843,0,0
43135842,43187349,0,0
43135842,2031257,0,0
43135842,43154407,1,2
43135842,43176411,1,1
43135842,36786708,1,1
43135842,43154406,1,2
43135842,35415248,1,1
43135842,43220196,0,0
43135842,43220188,1,1
43135842,43187354,1,2
43135842,40717464,1,1
43135842,43220194,1,1
43135842,40716088,1,1
43135842,2044653,0,0
43135842,43209201,1,2
43135842,43146772,1,1
43135842,36780733,1,2
43135842,43179945,0,0
43135842,43212733,1,1
43135842,43209200,0,0
43135842,43187352,1,1
43135842,43039647,1,1
43135842,43187356,1,1
43135842,36809746,1,1
43135842,43165370,1,2
43135842,43135848,1,1
43135842,43220199,1,2
43135842,43179944,0,0
43135842,36780735,1,2
43135842,43179948,0,0
43135842,43212731,0,0
43135842,43190844,0,0
43135842,43198371,1,1
43135842,43220190,1,2
43135842,43135849,0,0
43135842,43198376,1,1
43135842,43220192,1,1
43135842,43039649,1,1
43135842,43209197,0,0
43135842,43135847,1,1
43135842,36780736,1,1
43135842,43201865,1,1
43135842,43168870,1,1
43135842,43198374,1,2
43135842,2031253,0,0
43135842,43187357,1,2
43135842,35885525,1,1
43135842,43190849,1,1
43135842,36780734,1,1
43135842,36809757,0,0
43135842,43220198,0,0
43135842,43209196,0,0
43135842,43146774,1,1
43135842,43190848,0,0
43135842,43165374,0,0
43135842,43039645,1,1
43135842,43198375,0,0
43135842,43154403,1,2
43135842,2031256,1,1
43135842,43143246,1,2
43135842,43157997,0,0
43135842,43135843,1,1
43135842,43039651,1,1
43135842,43201866,0,0
43135842,43220191,0,0
43135842,43165373,1,2
43135842,43187350,1,1
43135842,43187358,1,1
43135842,2011285,0,0
43135842,43198372,1,1
43135842,43190845,1,1
43135842,2028068,1,1
43135842,2031259,1,1
43135842,43157994,1,1
43135842,43039646,1,1
43135842,43135846,0,0
43135842,43168871,1,1
43135842,2028063,1,1
43135842,43176409,1,2
43135842,2009672,1,1
43135842,36056589,1,1
43135842,43198377,1,1
43135842,43220197,1,2
43135842,40717462,1,1
43135842,40716686,1,1
43135842,43154402,0,0
43135842,43209199,0,0
43135842,36781180,1,2
43135842,2028066,1,1
43135842,43039653,1,1
43135842,43165378,0,0
43135842,43220200,1,1
43135842,43209198,1,1
43135842,43157996,1,1
43135842,43198368,0,0
43135842,2031258,0,0
43135842,43039642,1,1
43135842,43165376,1,1
43135842,43135844,1,1
43135842,36781181,1,1
43135842,43143249,1,2
40044592,40707607,2,2
40044592,21030290,2,2
40044592,21177577,2,2
40044592,43815281,1,1
40044592,40709455,2,3
40044592,21158082,2,3
40044592,19125449,1,1
40044592,42480661,1,1
40044592,42918366,1,1
40044592,42918132,1,1
40044592,43634074,2,2
40044592,21054484,2,2
40044592,21152719,2,2
40044592,42918138,1,1
40044592,42939030,1,1
40044592,2022894,2,2
40044592,42482865,2,3
40044592,43635427,1,1
40044592,21079442,2,3
40044592,21049911,2,2
40044592,21103602,1,1
40044592,44135041,2,2
40044592,42478806,2,2
40044592,42939027,1,1
40044592,43831926,2,2
40044592,43868159,2,2
40044592,42939026,1,1
40044592,43831927,2,2
40044592,21148111,1,1
40044592,2054296,0,0
40044592,2024713,2,2
40044592,42918141,1,1
40044592,21138239,2,2
40044592,21059736,2,2
40044592,42478707,2,2
40044592,40709461,2,2
40044592,21059734,2,3
40044592,42478693,2,3
40044592,44110315,1,1
40044592,42482478,1,1
40044592,21108861,2,2
40044592,42918140,1,1
40044592,2024712,1,1
40044592,42918368,1,1
40044592,42939035,1,1
40044592,21093709,0,0
40044592,40707608,2,3
40044592,2022893,2,2
40044592,42939020,1,1
40044592,21083962,2,2
40044592,21152722,1,1
40044592,21103605,2,2
40044592,21030291,2,3
40044592,42479871,1,1
40044592,42478866,2,2
40044592,21034810,0,0
40044592,21059733,2,2
40044592,21167847,2,2
40044592,21167848,2,2
40044592,42918135,1,1
40044592,40707609,2,2
40044592,44135147,2,2
40044592,42918129,1,1
40044592,42731609,2,2
40044592,42939058,0,0
40044592,42939061,0,0
40044592,42918137,1,1
40044592,43688012,2,2
40044592,21158081,2,3
40044592,42939017,1,1
40044592,43652080,1,1
40044592,42481773,2,3
40044592,42482996,2,3
40044592,21118594,2,3
40044592,21132885,0,0
40044592,42481670,2,2
40044592,21049912,1,1
40044592,21128369,2,3
40044592,21118590,1,1
40044592,21113431,2,2
40044592,21064347,2,2
40044592,2054291,1,1
40044592,44134988,1,1
40044592,44134766,2,2
40044592,21152717,2,2
40044592,42918370,1,1
40044592,42918142,1,1
40044592,42939065,0,0
40044592,43813888,2,2
40044592,21099052,2,3
40044592,42731559,2,2
40044592,21079447,2,2
40044592,21118593,2,2
40044592,21049908,2,3
40044592,21132886,2,2
40044592,21083959,1,1
40044592,42918130,1,1
40044592,42939051,1,1
40044592,21044681,2,2
40044592,21148113,2,2
40044592,21177579,2,2
40044592,21158083,2,2
40044592,43815279,0,0
40044592,21059732,2,2
40044592,21123022,2,2
40044592,21148109,2,2
40044592,21128373,2,2
40044592,21128371,2,3
40044592,42918136,1,1
40044592,42482412,2,2
40044592,2022898,2,2
40044592,44032826,1,1
40044592,40709465,2,2
40044592,21079446,2,2
40044592,21093711,2,2
40044592,2024709,1,1
40044592,42939043,1,1
40044592,42479476,2,2
40044592,21074273,2,2
40044592,42939046,1,1
40044592,42918131,1,1
40044592,43741966,2,2
40044592,21152723,2,2
40044592,21152715,0,0
40044592,42918372,1,1
40044592,43705959,2,2
40044592,21044683,1,1
40044592,43777903,2,2
40044592,2022891,2,2
40044592,42481624,1,1
40044592,36897182,1,1
40044592,42480437,2,2
40044592,43705956,2,2
40044592,21148110,2,3
40044592,36880063,1,1
40044592,42482479,1,1
40044592,36412263,2,2
40044592,21162602,1,1
40044592,42481294,1,1
40044592,42918378,1,1
40044592,21158086,1,1
40044592,42918143,1,1
40044592,2024715,2,2
40044592,42478896,1,1
40044592,19125446,1,1
40044592,21040133,2,2
40044592,21089132,2,2
40044592,40707606,2,3
40044592,43868155,2,2
40044592,42918134,1,1
40044592,43705957,2,2
40044592,21142828,2,2
40044592,42482889,2,2
40044592,21103608,1,1
40044592,21138241,1,1
40044592,42918377,1,1
40044592,21093713,2,2
40044592,21162601,2,2
40044592,43795769,2,2
40044592,21158085,2,2
40044592,43044178,2,2
40044592,42480620,2,3
40044592,43634075,2,2
40044592,21083961,1,1
40044592,42918365,1,1
40044592,21167849,1,1
40044592,42939018,1,1
40044592,44084519,1,1
40044592,21123024,2,2
40044592,21158084,2,3
40044592,42478844,2,3
40044592,42939045,1,1
40044592,42479905,2,3
40044592,2022895,2,2
40044592,43519974,2,3
40044592,43870362,2,3
40044592,42481205,1,1
40044592,42481080,2,2
40044592,21132888,2,2
40044592,42939056,0,0
40044592,2024707,2,2
40044592,42918369,1,1
40044592,42918375,1,1
40044592,21089130,2,2
40044592,21030292,2,3
40044592,42918367,1,1
40044592,21049913,2,2
40044592,36898001,2,2
40044592,43597915,2,2
40044592,21172335,1,1
40044592,2024716,1,1
40044592,21142824,2,2
40044592,40709462,2,3
40044592,2024714,1,1
40044592,36412264,1,1
40044592,21059737,2,2
40044592,40709459,2,2
40044592,21069672,2,3
40044592,40709458,2,2
40044592,42480703,1,1
40044592,42939062,0,0
40044592,42939016,1,1
40044592,21142829,2,2
40044592,42939039,1,1
40044592,43705958,2,2
40044592,36408151,2,2
40044592,21069671,1,1
40044592,21138243,2,3
40044592,42482278,2,2
40044592,42480066,1,1
40044592,21128370,2,2
40044592,43831857,2,2
40044592,42918139,1,1
40044592,21099049,2,2
40044592,2054298,0,0
40044592,21152716,2,2
40044592,2022892,2,2
40044592,968362,1,1
40044592,21040132,2,2
40044592,21177578,2,2
40044592,43517197,2,2
40044592,968368,1,1
40044592,42479350,2,3
